"Iteration","Lift coefficient Monitor: Lift coefficient Monitor"
1071.0,0.3238719829168998
1072.0,0.3238557085245889
1073.0,0.32384165507527746
1074.0,0.3238275035584347
1075.0,0.32381537296895685
1076.0,0.3237978059122181
1077.0,0.3237779964174676
1078.0,0.32376051585969584
1079.0,0.3237423991860767
1080.0,0.3237270564384289
1081.0,0.3237120154809366
1082.0,0.3236975255396617
1083.0,0.32368358743303866
1084.0,0.32367228505901624
1085.0,0.3236590399181275
1086.0,0.32364481522775257
1087.0,0.32362566306229823
1088.0,0.32361315736275487
1089.0,0.3235985468368016
1090.0,0.3235856511482092
1091.0,0.3235760785632518
1092.0,0.32356599485584897
1093.0,0.3235617980096733
1094.0,0.32355485598469036
1095.0,0.32354683822518865
1096.0,0.3235384621384392
1097.0,0.32353245354586635
1098.0,0.32352158203527404
1099.0,0.3235154514141241
1100.0,0.3235147946786735
1101.0,0.32351120257783017
1102.0,0.32350691342381077
1103.0,0.32350850110813106
1104.0,0.3235089339092545
1105.0,0.32350592902849673
1106.0,0.3235060852087245
1107.0,0.3235035140737617
1108.0,0.3235047979213588
1109.0,0.32350325318925294
1110.0,0.32350511612635185
1111.0,0.32351132433768803
1112.0,0.3235158919156388
1113.0,0.3235183919659237
1114.0,0.3235200385128084
1115.0,0.32352341357245806
1116.0,0.32352561746577413
1117.0,0.3235292272563509
1118.0,0.32353197064653405
1119.0,0.323537061597704
1120.0,0.32354749521396503
1121.0,0.3235531046739074
1122.0,0.3235546028525111
1123.0,0.32355872769032884
1124.0,0.32355931500454366
1125.0,0.3235623912983086
1126.0,0.3235659983689686
1127.0,0.3235712775264458
1128.0,0.323575649086239
1129.0,0.3235818276298556
1130.0,0.3235837851781836
1131.0,0.32358519400203933
1132.0,0.32358533495011793
1133.0,0.32358448096130754
1134.0,0.32358321804333123
1135.0,0.32358439177722925
1136.0,0.323585819197684
1137.0,0.32358524964140284
1138.0,0.32358684162449713
1139.0,0.32358469138888046
1140.0,0.3235825728460825
1141.0,0.32357961460349777
1142.0,0.3235734455496049
1143.0,0.32356891866209125
1144.0,0.3235640466379848
1145.0,0.3235604220680926
1146.0,0.32355632367773773
1147.0,0.323553038676369
1148.0,0.3235464771259638
1149.0,0.3235386761223633
1150.0,0.3235307789328775
1151.0,0.32351962493538583
1152.0,0.32351295255641416
1153.0,0.3235061638707397
1154.0,0.323499184118089
1155.0,0.3234906134625713
1156.0,0.32347941101030436
1157.0,0.3234720238419726
1158.0,0.32346498224954634
1159.0,0.32345320183438997
1160.0,0.3234425669504102
1161.0,0.3234297063938148
1162.0,0.3234193660815311
1163.0,0.32340693652816715
1164.0,0.32339952807003497
1165.0,0.32339461257248925
1166.0,0.32338614079408173
1167.0,0.32337673246792376
1168.0,0.32336446010111675
1169.0,0.32335441271060045
1170.0,0.323344640037047
1171.0,0.3233350960298342
1172.0,0.32332522621928117
1173.0,0.32331869143399583
1174.0,0.3233156558984698
1175.0,0.3233101361344716
1176.0,0.32330191964633626
1177.0,0.32329382332996737
1178.0,0.3232873753187478
1179.0,0.32328081199580394
1180.0,0.32327316450555055
1181.0,0.32326595312643436
1182.0,0.32326227130571933
1183.0,0.3232614283273868
1184.0,0.3232608023072012
1185.0,0.3232571790962452
1186.0,0.3232544968422847
1187.0,0.32325218509599857
1188.0,0.32324531946834467
1189.0,0.32324257787139843
1190.0,0.323239611902127
1191.0,0.323237558581212
1192.0,0.3232424703624667
1193.0,0.3232427201896458
1194.0,0.32324356583394187
1195.0,0.32324267796925155
1196.0,0.323244090308744
1197.0,0.32324599247949715
1198.0,0.3232440639346284
1199.0,0.32324298057016143
1200.0,0.32324590553808225
